codigo,descripcion
99471,"HOSPITALIZACIÃ“N INICIAL ADULTOS Y NIÃ‘OS DE CUIDADOS INTENSIVOS, POR DÃA, PARA LA EVALUACIÃ“N Y GESTIÃ“N DE UN PACIENTE GRAVEMENTE ENFERMO O UN NIÃ‘O PEQUEÃ‘O, 29 DÃAS A 24 MESES DE EDAD."
99472,"HOSPITALIZACIÃ“N POSTERIOR ADULTOS Y NIÃ‘OS DE CUIDADOS INTENSIVOS, POR DÃA, PARA LA EVALUACIÃ“N Y GESTIÃ“N DE UN PACIENTE GRAVEMENTE ENFERMO O UN NIÃ‘O PEQUEÃ‘O, 29 DÃAS A 24 MESES DE EDAD"
10021,"ASPIRACION POR AGUJA FINA, SIN GUIA RADIOLOGICA. "
10022,"ASPIRACION POR AGUJA FINA, CON GUIA RADIOLOGICA. "
10040,"CIRUGIA PARA ACNE (EJ. MARSUPIALIZACION ABERTURA O RESECCION DE MILIA MULTIPLE, COMEDONES, QUISTES, PUSTULAS)."
10060,"INCISION Y DRENAJE DE ABSCESO (EJ. CARBUNCO, HIDROADENITIS SUPURATIVA Y OTROS ABSCESOS CUTANEOS O SUBCUTANEOS, QUISTES, FORUNCULO O PARONIQUIA)  SIMPLE O UNICO."
10061,"INCISION Y DRENAJE DE ABSCESO (EJ. CARBUNCO, HIDROADENITIS SUPURATIVA Y OTROS ). COMPLICADOS O MULTIPLES."
10080,"INCISION Y DRENAJE DE UN QUISTE PILONIDAL, SIMPLE."
10081,"INCISION Y DRENAJE DE UN QUISTE PILONIDAL, COMPLICADO. "
10120,"INCISION Y REMOCION DE UN CUERPO EXTRANO DE TEJIDO SUBCUTANEO, SIMPLE."
10121,"INCISION Y REMOCION DE UN CUERPO EXTRANO DE TEJIDO SUBCUTANEO, COMPLICADO."
10140,"INCISION Y DRENAJE DE HEMATOMA, SEROMA O LIQUIDO COLECCIONADO."
10160,"PUNCION O ASPIRACION DE ABSCESO, HEMATOMA, BULA O QUISTE."
10180,INCISION Y DRENAJE DE INFECCION DE HERIDA POSTOPERATORIA COMPLEJA.
11000,DEBRIDAMIENTO DE PIEL ECZEMATOSA O INFECTADA EXTENSA HASTA EL 10% DE LA SUPERFICIE CORPORAL.
11001,DEBRIDAMIENTO DE PIEL ECZEMATOSA O INFECTADA EXTENSA HASTA EL 10% DE LA SUPERFICIE CORPORAL. CADA 10% ADICIONAL DE LA SUPERFICIE CORPORAL (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO).
11004,"DEBRIDAMIENTO DE PIEL, TCS, MUSCULO Y FASCIA POR INFECCION NECROTIZANTE DE TEJIDOS BLANDOS; GENITALES EXTERNOS Y PERINE."
11005,"DEBRIDAMIENTO DE PIEL, TCS, MUSCULO Y FASCIA POR INFECCION NECROTIZANTE DE TEJIDOS BLANDOS; PARED ABDOMINAL, CON O SIN CIERRE DE LA FASCIA."
11006,"DEBRIDAMIENTO DE PIEL, TCS, MUSCULO Y FASCIA POR INFECCION NECROTIZANTE DE TEJIDOS BLANDOS; GENITALES EXTERNOS, PERINE Y PARED ABDOMINAL CON O SIN CIERRE DE LA FASCIA."
11008,"REMOCION DE MATERIAL PROSTETICO O MALLA, PARED ABDOMINAL POR INFECCION NECROTIZANTE DE TEJIDOS BLANDOS (ANOTE SEPARADAMENTE EN ADICION AL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
11010,DEBRIDAMIENTO QUE INCLUYE REMOCION DE MATERIAL EXTRANO ASOCIADO CON FRACTURA(S) ABIERTA(S) Y/O DISLOCACION(ES); DE LA PIEL Y TCS.
11011,"DEBRIDAMIENTO QUE INCLUYE REMOCION DE MATERIAL EXTRANO ASOCIADO CON FRACTURA(S) ABIERTA(S) Y/O DISLOCACION(ES); PIEL, TCS, FASCIA MUSCULAR, Y MUSCULO."
11012,"DEBRIDAMIENTO QUE INCLUYE REMOCION DE MATERIAL EXTRANO ASOCIADO CON FRACTURA(S) ABIERTA(S) Y/O DISLOCACION(ES); PIEL, TCS, FASCIA MUSCULAR, MUSCULO Y HUESO."
11042,DEBRIDAMIENTO DE  PIEL Y TEJIDO SUBCUTANEO.
11043,DEBRIDAMIENTO DE  PIEL Y TEJIDO SUBCUTANEO Y MUSCULO.
11044,"DEBRIDAMIENTO DE  PIEL TEJIDO SUBCUTANEO, MUSCULO Y HUESO."
11045,"DEBRIDAMIENTO TEJIDO SUBCUTANEO, CADA 200  DE SUPERFICIE CORPORAL , LISTELOS SEPARADAMENTE EN ADICION AL CODIGO PRIMARIO"
11046,"DEBRIDAMIENTO, MUSCULO Y/O FASCIA (INCLUYE EPIDERMIS, DERMIS, Y TEJIDO SUBCUTANEO); CADA 20 0 ADICIONALES, LISTELOS SEPARADAMENTE EN ADICION AL CODIGO PRIMARIO"
11047,"DEBRIDAMIENTO, OSEO (INCLUYE EPIDERMIS, DERMIS, TEJIDO SUBCUTANEO, MUSCULO Y/O FASCIA);CADA 20 0 ADICIONALES, LISTELOS SEPARADAMENTE EN ADICION AL CODIGO PRIMARIO"
11055,"CORTE DE LESION HIPERQUERATOSICA BENIGNA (EJ: CALLO), LESION UNICA. "
11056,"CORTE DE LESION HIPERQUERATOSICA BENIGNA (EJ: CALLO), DOS A CUATRO LESIONES."
11057,"CORTE DE LESION HIPERQUERATOSICA BENIGNA (EJ: CALLO), MAS DE CUATRO LESIONES."
11100,"BIOPSIA DE PIEL, TEJIDO CELULAR SUBCUTANEO Y/O MEMBRANA MUCOSA (INCLUYENDO SUTURA SIMPLE), A MENOS QUE FIGURE EN RUBRO APARTE  LESION UNICA."
11101,"BIOPSIA DE PIEL, TEJIDO CELULAR SUBCUTANEO Y/O MEMBRANA MUCOSA (INCLUYENDO SUTURA SIMPLE), A MENOS QUE FIGURE EN RUBRO APARTE  LESION UNICA. CADA LESION ADICIONAL. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
11200,"REMOSION DE COLGAJOS CUTANEOS, COLGAJOS MULTIPLES FIBROCUTANEOS, CUALQUIER AREA; HASTA 15 LESIONES INCLUSIVE."
11201,"REMOSION DE COLGAJOS CUTANEOS, COLGAJOS MULTIPLES FIBROCUTANEOS, CUALQUIER AREA; HASTA 15 LESIONES INCLUSIVE. CADA 10 LESIONES ADICIONALES. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
11300,"RASPADO DE LESIONES DERMICAS O EPIDERMICAS, LESION UNICA EN TRONCO, BRAZOS O PIERNAS; LESION DE DIAMETRO 0.5 CM  O MENOS."
11301,"RASPADO DE LESIONES DERMICAS O EPIDERMICAS, LESION UNICA EN TRONCO, BRAZOS O PIERNAS; LESION DE DIAMETRO  0.6 A 1.0 CM"
11302,"RASPADO DE LESIONES DERMICAS O EPIDERMICAS, LESION UNICA EN TRONCO, BRAZOS O PIERNAS; LESION DE  DIAMETRO 1.1 A 2.0 CM "
11303,"RASPADO DE LESIONES DERMICAS O EPIDERMICAS, LESION UNICA EN TRONCO, BRAZOS O PIERNAS; LESION DE DIAMETRO  MAYOR A 2.0 CM"
11305,"RASPADO DE LESIONES DERMICAS O EPIDERMICAS, LESION UNICA EN CUERO CABELLUDO, CUELLO, MANOS, PIES Y GENITALES;  LESION DE 0.5 CM DE DIAMETRO O MENOS."
11306,"RASPADO DE LESIONES DERMICAS O EPIDERMICAS, LESION UNICA EN CUERO CABELLUDO, CUELLO, MANOS, PIES Y GENITALES; LESION DE DIAMETRO 0.6 A 1.0 CM"
11307,"RASPADO DE LESIONES DERMICAS O EPIDERMICAS, LESION UNICA EN CUERO CABELLUDO, CUELLO, MANOS, PIES Y GENITALES; LESION DE DIAMETRO 1.1 A 2.0 CM"
11308,"RASPADO DE LESIONES DERMICAS O EPIDERMICAS, LESION UNICA EN CUERO CABELLUDO, CUELLO, MANOS, PIES Y GENITALES; LESION DE DIAMETRO MAYOR A 2.0 CM"
11310,"RASPADO DE LESIONES DERMICAS  O EPIDERMICAS, LESION UNICA EN CARA, OREJAS, PARPADOS, NARIZ, LABIOS Y MEMBRANA MUCOSA; LESION DE DIAMETRO 0.5 CM O MENOS."
11311,"RASPADO DE LESIONES DERMICAS  O EPIDERMICAS, LESION UNICA EN CARA, OREJAS, PARPADOS, NARIZ, LABIOS Y MEMBRANA MUCOSA; LESION DE DIAMETRO 0.6 A 1.0 CM"
11312,"RASPADO DE LESIONES DERMICAS  O EPIDERMICAS, LESION UNICA EN CARA, OREJAS, PARPADOS, NARIZ, LABIOS Y MEMBRANA MUCOSA; LESION DE DIAMETRO 1.1 A 2.0 CM "
11313,"RASPADO DE LESIONES DERMICAS  O EPIDERMICAS, LESION UNICA EN CARA, OREJAS, PARPADOS, NARIZ, LABIOS Y MEMBRANA MUCOSA; LESION DE DIAMETRO MAYOR A 2.0 CM"
11400,"EXCISION, LESIONES BENIGNAS, INCLUYENDO MARGENES, EXCEPTO APENDICES CUTANEOS (A MENOS QUE ESTEN LISTADOS APARTE) TRONCO, MIEMBROS SUPERIORES E INFERIORES DIAMETRO EXCISIONADO 0.5 CM O MENOS."
11401,"EXCISION, LESIONES BENIGNAS, INCLUYENDO MARGENES, EXCEPTO APENDICES CUTANEOS (A MENOS QUE ESTEN LISTADOS APARTE) TRONCO, MIEMBROS SUPERIORES E INFERIORES DIAMETRO EXCISIONADO 0.6 A 1.0 CM"
11402,"EXCISION, LESIONES BENIGNAS, INCLUYENDO MARGENES, EXCEPTO APENDICES CUTANEOS (A MENOS QUE ESTEN LISTADOS APARTE) TRONCO, MIEMBROS SUPERIORES E INFERIORES DIAMETRO EXCISIONADO 1.1 A 2.0 CM"
11403,"EXCISION, LESIONES BENIGNAS, INCLUYENDO MARGENES, EXCEPTO APENDICES CUTANEOS (A MENOS QUE ESTEN LISTADOS APARTE) TRONCO, MIEMBROS SUPERIORES E INFERIORES DIAMETRO EXCISIONADO 2.1 A 3.0 CM"
11404,"EXCISION, LESIONES BENIGNAS, INCLUYENDO MARGENES, EXCEPTO APENDICES CUTANEOS (A MENOS QUE ESTEN LISTADOS APARTE) TRONCO, MIEMBROS SUPERIORES E INFERIORES DIAMETRO EXCISIONADO 3.1 A 4.0 CM"
11406,"EXCISION, LESIONES BENIGNAS, INCLUYENDO MARGENES, EXCEPTO APENDICES CUTANEOS (A MENOS QUE ESTEN LISTADOS APARTE) TRONCO, MIEMBROS SUPERIORES E INFERIORES DIAMETRO EXCISIONADO MAYOR A 4.0 CM"
11420,"EXCISION  LESIONES BENIGNAS, INCLUYENDO MARGENES,  EXCEPTO APENDICE CUTANEO (EXCEPTO QUE ESTE LISTADO APARTE) NUCA, MANOS, PIES, GENITALES, DIAMETRO EXCISIONADO 0.5 CM O MENOS."
11421,"EXCISION  LESIONES BENIGNAS, INCLUYENDO MARGENES,  EXCEPTO APENDICE CUTANEO (EXCEPTO QUE ESTE LISTADO APARTE) NUCA, MANOS, PIES, GENITALES, DIAMETRO EXCISIONADO DE 0.6 A 1.0 CM"
11422,"EXCISION  LESIONES BENIGNAS, INCLUYENDO MARGENES,  EXCEPTO APENDICE CUTANEO (EXCEPTO QUE ESTE LISTADO APARTE) NUCA, MANOS, PIES, GENITALES, DIAMETRO EXCISIONADO 1.1 A 2.0 CM"
11423,"EXCISION  LESIONES BENIGNAS, INCLUYENDO MARGENES,  EXCEPTO APENDICE CUTANEO (EXCEPTO QUE ESTE LISTADO APARTE) NUCA, MANOS, PIES, GENITALES, DIAMETRO EXCISIONADO 2.1 A 3.0 CM"
11424,"EXCISION  LESIONES BENIGNAS, INCLUYENDO MARGENES,  EXCEPTO APENDICE CUTANEO (EXCEPTO QUE ESTE LISTADO APARTE) NUCA, MANOS, PIES, GENITALES, DIAMETRO EXCISIONADO DE 3.1 A 4.0 CM"
11426,"EXCISION  LESIONES BENIGNAS, INCLUYENDO MARGENES,  EXCEPTO APENDICE CUTANEO (EXCEPTO QUE ESTE LISTADO APARTE) NUCA, MANOS, PIES, GENITALES, DIAMETRO EXCISIONADO MAYOR A 4.0 CM"
11440,"EXCISION  OTRAS LESIONES BENIGNAS INCLUYENDO MARGENES (A MENOS QUE ESTEN LISTADAS APARTE) CARA, OIDOS, PARPADOS, NARIZ, MUCOSAS DIAMETRO EXCISIONADO 0.5 CM O MENOS."
11441,"EXCISION  OTRAS LESIONES BENIGNAS INCLUYENDO MARGENES (A MENOS QUE ESTEN LISTADAS APARTE) CARA, OIDOS, PARPADOS, NARIZ, MUCOSAS DIAMETRO EXCISIONADO DE 0.6 A 1.0 CM "
11442,"EXCISION  OTRAS LESIONES BENIGNAS INCLUYENDO MARGENES (A MENOS QUE ESTEN LISTADAS APARTE) CARA, OIDOS, PARPADOS, NARIZ, MUCOSAS DIAMETRO EXCISIONADO DE 1.1 A 2.0 CM"
11443,"EXCISION  OTRAS LESIONES BENIGNAS INCLUYENDO MARGENES (A MENOS QUE ESTEN LISTADAS APARTE) CARA, OIDOS, PARPADOS, NARIZ, MUCOSAS DIAMETRO EXCISIONADO DE 2.1 A 3.0 CM"
11444,"EXCISION  OTRAS LESIONES BENIGNAS INCLUYENDO MARGENES (A MENOS QUE ESTEN LISTADAS APARTE) CARA, OIDOS, PARPADOS, NARIZ, MUCOSAS DIAMETRO EXCISIONADO DE 3.1 A 4.0 CM"
11446,"EXCISION  OTRAS LESIONES BENIGNAS INCLUYENDO MARGENES (A MENOS QUE ESTEN LISTADAS APARTE) CARA, OIDOS, PARPADOS, NARIZ, MUCOSAS DIAMETRO EXCISIONADO MAYOR A 4.0 CM"
11450,"EXCISION DE PIEL Y TEJIDO SUBCUTANEO POR HIDROADENITIS, AXILAR, CON REPARACION SIMPLE O INTERMEDIA."
11451,"EXCISION DE PIEL Y TEJIDO SUBCUTANEO POR HIDROADENITIS, AXILAR, CON REPARACION COMPLEJA."
11462,"EXCISION DE PIEL Y TEJIDO SUBCUTANEO HIDRADENITIS, INGUINAL, CON REPARACION SIMPLE O INTERMEDIA."
11463,"EXCISION DE PIEL Y TEJIDO SUBCUTANEO HIDRADENITIS, INGUINAL, CON REPARACION COMPLEJA."
11470,"EXCISION DE PIEL Y TEJIDO SUBCUTANEO POR HIDRADENITIS, PERIANAL, PERINEAL O UMBILICAL; CON REPARACION SIMPLE O INTERMEDIA."
11471,"EXCISION DE PIEL Y TEJIDO SUBCUTANEO POR HIDRADENITIS, PERIANAL, PERINEAL O UMBILICAL; CON REPARACION COMPLEJA."
11600,"EXCISION, LESIONES MALIGNAS, INCLUYENDO MARGENES,  TRONCO, MIEMBROS SUPERIORES O INFERIORES, DIAMETRO EXCISIONADO 0.5 CM  O MENOS."
11601,"EXCISION, LESIONES MALIGNAS, INCLUYENDO MARGENES,  TRONCO, MIEMBROS SUPERIORES O INFERIORES, DIAMETRO EXCISIONADO DE 0.6 A 1.0 CM "
11602,"EXCISION, LESIONES MALIGNAS, INCLUYENDO MARGENES,  TRONCO, MIEMBROS SUPERIORES O INFERIORES, DIAMETRO EXCISIONADO DE 1.1 A 2.0 CM"
11603,"EXCISION, LESIONES MALIGNAS, INCLUYENDO MARGENES,  TRONCO, MIEMBROS SUPERIORES O INFERIORES, DIAMETRO EXCISIONADO DE 2.1 A 3.0 CM"
11604,"EXCISION, LESIONES MALIGNAS, INCLUYENDO MARGENES,  TRONCO, MIEMBROS SUPERIORES O INFERIORES, DIAMETRO EXCISIONADO DE 3.1 A 4.0 CM"
11606,"EXCISION, LESIONES MALIGNAS, INCLUYENDO MARGENES,  TRONCO, MIEMBROS SUPERIORES O INFERIORES, DIAMETRO EXCISIONADO DE DIAMETRO MAYOR A 4.0 CM"
11620,"EXCISION, LESIONES MALIGNAS, CUERO CABELLUDO, INCLUYENDO MARGENES, NUCA, MANOS, PIES, GENITALES; DIAMETRO EXCISIONADO 0.5 CM O MENOS."
11621,"EXCISION, LESIONES MALIGNAS, CUERO CABELLUDO, INCLUYENDO MARGENES, NUCA, MANOS, PIES, GENITALES; DIAMETRO EXCISIONADO DE 0.6 A 1.0 CM "
11622,"EXCISION, LESIONES MALIGNAS, CUERO CABELLUDO, INCLUYENDO MARGENES, NUCA, MANOS, PIES, GENITALES; DIAMETRO EXCISIONADO DE 1.1 A 2.0 CM"
11623,"EXCISION, LESIONES MALIGNAS, CUERO CABELLUDO, INCLUYENDO MARGENES, NUCA, MANOS, PIES, GENITALES; DIAMETRO EXCISIONADO DE 2.1 A 3.0 CM "
11624,"EXCISION, LESIONES MALIGNAS, CUERO CABELLUDO, INCLUYENDO MARGENES, NUCA, MANOS, PIES, GENITALES; DIAMETRO EXCISIONADO DE 3.1 A 4.0 CM"
11626,"EXCISION, LESIONES MALIGNAS, CUERO CABELLUDO, INCLUYENDO MARGENES, NUCA, MANOS, PIES, GENITALES; DIAMETRO EXCISIONADO MAYOR A 4.0 CM"
11640,"EXCISION, LESIONES MALIGNAS, INCLUYENDO MARGENES,  CARA, OIDOS, PARPADOS, NARIZ, LABIOS, LESION DE DIAMETRO 0.5 CM O MENOS. "
11641,"EXCISION, LESIONES MALIGNAS, INCLUYENDO MARGENES,  CARA, OIDOS, PARPADOS, NARIZ, LABIOS, LESION DE DIAMETRO EXCISIONADO DE 0.6 A 1.0 CM"
11642,"EXCISION, LESIONES MALIGNAS, INCLUYENDO MARGENES,  CARA, OIDOS, PARPADOS, NARIZ, LABIOS, LESION DE DIAMETRO EXCISIONADO DE 1.1 A 2.0 CM "
11643,"EXCISION, LESIONES MALIGNAS, INCLUYENDO MARGENES,  CARA, OIDOS, PARPADOS, NARIZ, LABIOS, LESION DE DIAMETRO EXCISIONADO DE 2.1 A 3.0 CM"
11644,"EXCISION, LESIONES MALIGNAS, INCLUYENDO MARGENES,  CARA, OIDOS, PARPADOS, NARIZ, LABIOS, LESION DE DIAMETRO EXCISIONADO DE 3.1 A 4.0 CM"
11646,"EXCISION, LESIONES MALIGNAS, INCLUYENDO MARGENES,  CARA, OIDOS, PARPADOS, NARIZ, LABIOS, LESION DE DIAMETRO EXCISIONADO MAYOR A 4.0 CM"
11719,"ARREGLO DE UNAS NO DISTROFICAS, CUALQUIER NUMERO."
11720,"DEBRIDAMIENTO DE UNA (S), POR CUALQUIER METODO; UNA A CINCO."
11721,"DEBRIDAMIENTO DE UNA (S), POR CUALQUIER METODO; SEIS O MAS."
11730,"ABULSION DE LECHO UNGUEAL PARCIAL O COMPLETA, SIMPLE, UNICA."
11732,"ABULSION DE LECHO UNGUEAL PARCIAL O COMPLETA, SIMPLE, UNICA. CADA LECHO UNGUEAL ADICIONAL. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
11740,EVACUACION DE HEMATOMA SUBUNGUEAL.
11750,"EXCISION DE UNA O MATRIZ DE UNA, PARCIAL O COMPLETA. (EJ. UNA ENCARNADA O DEFORMADA) PARA REMOCION PERMANENTE."
11752,"EXCISION DE UNA O MATRIZ DE UNA, PARCIAL O COMPLETA. (EJ. UNA ENCARNADA O DEFORMADA) PARA REMOCION PERMANENTE. CON AMPUTACION DE CABEZA DE FALANGE DISTAL."
11755,"BIOPSIA DE UNA, (EJ: PLATO, LECHO, MATRIZ, HIPONIQUIUM, EXTREMOS PROXIMAL Y LATERAL) (PROCEDIMIENTO SEPARADO)."
11760,REPARO DE LECHO UNGUEAL.
11762,RECONSTRUCCION DEL LECHO UNGUEAL CON INJERTO.
11765,EXCISION EN CUNA DE LA PIEL DEL LECHO UNGUEAL (EJ: UNA ENCARNADA).
11770,"EXCISION DE QUISTE PILONIDAL, SIMPLE."
11771,"EXCISION DE QUISTE PILONIDAL, EXTENSO."
11772,"EXCISION DE QUISTE PILONIDAL, COMPLICADO."
11900,"INYECCION, INTRALESIONAL, HASTA 7 LESIONES."
11901,"INYECCION, INTRALESIONAL, MAS DE 7 LESIONES."
11920,"TATUAJE, INTRODUCCION INTRADERMICA DE PIGMENTOS OPACOS INSOLUBLES PARA CORREGIR DEFECTOS DE PIEL, INCLUYENDO MICROPIGMENTACION HASTA 6.0 CM2."
11921,"TATUAJE, INTRODUCCION INTRADERMICA DE PIGMENTOS OPACOS INSOLUBLES PARA CORREGIR DEFECTOS DE PIEL, INCLUYENDO MICROPIGMENTACION, 6.1 A 20 CM2."
11922,"TATUAJE, INTRODUCCION INTRADERMICA DE PIGMENTOS OPACOS INSOLUBLES PARA CORREGIR DEFECTOS DE PIEL, INCLUYENDO MICROPIGMENTACION. CADA 20 CM2 ADICIONALES. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
11950,INYECCION SUBCUTANEA CON MATERIALES DE RELLENO; HASTA 1CC. (EJ: COLAGENO)
11951,INYECCION SUBCUTANEA CON MATERIALES DE RELLENO; 1.1A 5 CC.
11952,INYECCION SUBCUTANEA CON MATERIALES DE RELLENO;  5.1 A 10 CC.
11954,INYECCION SUBCUTANEA CON MATERIALES DE RELLENO; MAS DE 10 CC.
11960,INSERCION DE EXPANSORES DE TEJIDO (OTRO QUE NO SEA MAMA) INCLUYE EXPANSIONES SUBSECUENTES.
11970,REEMPLAZO DE EXPANSORES DE TEJIDOS CON PROTESIS PERMANENTES.
11971,REMOCION DE EXPANSORES DE TEJIDO SIN INSERCION DE PROTESIS.
11975,"INSERCION,DE CAPSULAS CONTRACEPTIVAS IMPLANTABLES."
11976,"REMOCION, DE CAPSULAS CONTRACEPTIVAS IMPLANTABLES."
11977,REMOCION CON REINSERCION DE CAPSULAS CONTRACEPTIVAS IMPLANTABLES.
11980,IMPLANTACION SUBCUTANEA DE PILDORAS HORMONALES (ESTRADIOL Y/O TESTOSTERONA).
11981,INSERCION DE IMPLANTE DE LIBERACION DE MEDICACION NO BIODEGRADABLE.
11982,REMOCION DE IMPLANTE DE LIBERACION DE MEDICACION NO BIODEGRADABLE.
11983,REMOCION CON REINSERCION DE IMPLANTE DE LIBERACION DE MEDICACION NO BIODEGRADABLE.
12001,"REPARACION SIMPLE DE HERIDAS SUPERFICIALES DEL CUERO CABELLUDO, NUCA, AXILAS, GENITALES EXTERNOS, TRONCO Y/O EXTREMIDADES (INCLUYENDO MANOS Y PIES) HASTA 2.5 CM"
12002,"REPARACION SIMPLE DE HERIDAS SUPERFICIALES DEL CUERO CABELLUDO, NUCA, AXILAS, GENITALES EXTERNOS, TRONCO Y/O EXTREMIDADES (INCLUYENDO MANOS Y PIES) 2.6 CM A 7.5 CM"
12004,"REPARACION SIMPLE DE HERIDAS SUPERFICIALES DEL CUERO CABELLUDO, NUCA, AXILAS, GENITALES EXTERNOS, TRONCO Y/O EXTREMIDADES (INCLUYENDO MANOS Y PIES) 7.6 CM A 12.5 CM"
12005,"REPARACION SIMPLE DE HERIDAS SUPERFICIALES DEL CUERO CABELLUDO, NUCA, AXILAS, GENITALES EXTERNOS, TRONCO Y/O EXTREMIDADES (INCLUYENDO MANOS Y PIES) 12.6 CM A 20 CM"
12006,"REPARACION SIMPLE DE HERIDAS SUPERFICIALES DEL CUERO CABELLUDO, NUCA, AXILAS, GENITALES EXTERNOS, TRONCO Y/O EXTREMIDADES (INCLUYENDO MANOS Y PIES) "
12007,"REPARACION SIMPLE DE HERIDAS SUPERFICIALES DEL CUERO CABELLUDO, NUCA, AXILAS, GENITALES EXTERNOS, TRONCO Y/O EXTREMIDADES (INCLUYENDO MANOS Y PIES) MAS DE 30 CM"
12011,"REPARACION SIMPLE DE HERIDAS SUPERFICIALES DE CARA, OIDOS, PARPADOS, NARIZ, LABIOS Y/O MEMBRANAS MUCOSAS; HASTA 2.5 CM"
12013,"REPARACION SIMPLE DE HERIDAS SUPERFICIALES DE CARA, OIDOS, PARPADOS, NARIZ, LABIOS Y/O MEMBRANAS MUCOSAS; 2.6 CM A 5.0 CM"
12014,"REPARACION SIMPLE DE HERIDAS SUPERFICIALES DE CARA, OIDOS, PARPADOS, NARIZ, LABIOS Y/O MEMBRANAS MUCOSAS; 5.1 CM  A 7.5 CM"
12015,"REPARACION SIMPLE DE HERIDAS SUPERFICIALES DE CARA, OIDOS, PARPADOS, NARIZ, LABIOS Y/O MEMBRANAS MUCOSAS; 7.6 CM A 12.5 CM"
12016,"REPARACION SIMPLE DE HERIDAS SUPERFICIALES DE CARA, OIDOS, PARPADOS, NARIZ, LABIOS Y/O MEMBRANAS MUCOSAS; 12.6 CM A 20 CM "
12017,"REPARACION SIMPLE DE HERIDAS SUPERFICIALES DE CARA, OIDOS, PARPADOS, NARIZ, LABIOS Y/O MEMBRANAS MUCOSAS; 2CM1 0 A 30 CM"
12018,"REPARACION SIMPLE DE HERIDAS SUPERFICIALES DE CARA, OIDOS, PARPADOS, NARIZ, LABIOS Y/O MEMBRANAS MUCOSAS; MAS DE 30 CM"
12020,"TRATAMIENTO DE UNA HERIDA DEHISCENTE SUPERFICIAL, SUTURA SIMPLE."
12021,"TRATAMIENTO DE UNA HERIDA DEHISCENTE SUPERFICIAL, SUTURA SIMPLE. CON EMPAQUETAMIENTO"
12031,"SUTURA DE HERIDAS POR PLANOS DE CUERO CABELLUDO AXILA, TRONCO Y/O EXTREMIDADES (EXCLUYENDO MANOS Y PIES) HASTA 2.5 CM. "
12032,"SUTURA DE HERIDAS POR PLANOS DE CUERO CABELLUDO AXILA, TRONCO Y/O EXTREMIDADES (EXCLUYENDO MANOS Y PIES) 2.6 CM. A 7.5 CM."
12034,"SUTURA DE HERIDAS POR PLANOS DE CUERO CABELLUDO AXILA, TRONCO Y/O EXTREMIDADES (EXCLUYENDO MANOS Y PIES) 7.6 CM A 12.5 CM"
12035,"SUTURA DE HERIDAS POR PLANOS DE CUERO CABELLUDO AXILA, TRONCO Y/O EXTREMIDADES (EXCLUYENDO MANOS Y PIES) 12.6 CM A 20 CM"
12036,"SUTURA DE HERIDAS POR PLANOS DE CUERO CABELLUDO AXILA, TRONCO Y/O EXTREMIDADES (EXCLUYENDO MANOS Y PIES) 20.1 CM A 30 CM "
12037,"SUTURA DE HERIDAS POR PLANOS DE CUERO CABELLUDO AXILA, TRONCO Y/O EXTREMIDADES (EXCLUYENDO MANOS Y PIES) MAS DE 30 CM"
12041,"SUTURA DE HERIDAS POR PLANOS DE NUCA, MANOS, PIES, Y/O GENITALES EXTERNOS; HASTA 2.5 CM"
12042,"SUTURA DE HERIDAS POR PLANOS DE NUCA, MANOS, PIES, Y/O GENITALES EXTERNOS; 2.6 CM A 7.5 CM"
12044,"SUTURA DE HERIDAS POR PLANOS DE NUCA, MANOS, PIES, Y/O GENITALES EXTERNOS; 7.6 CM A 12.5 CM"
12045,"SUTURA DE HERIDAS POR PLANOS DE NUCA, MANOS, PIES, Y/O GENITALES EXTERNOS; 12.6 CM A 20 CM"
12046,"SUTURA DE HERIDAS POR PLANOS DE NUCA, MANOS, PIES, Y/O GENITALES EXTERNOS; 20.1 CM A 30 CM "
12047,"SUTURA DE HERIDAS POR PLANOS DE NUCA, MANOS, PIES, Y/O GENITALES EXTERNOS; MAS DE 30 CM"
12051,"SUTURA DE HERIDAS POR PLANOS DE CARA, OIDOS, PARPADOS, NARIZ, LABIOS Y/O MUCOSA BUCAL, HASTA 2.5 CM"
12052,"SUTURA DE HERIDAS POR PLANOS DE CARA, OIDOS, PARPADOS, NARIZ, LABIOS Y/O MUCOSA BUCAL, 2.6 CM A 5.0 CM"
12053,"SUTURA DE HERIDAS POR PLANOS DE CARA, OIDOS, PARPADOS, NARIZ, LABIOS Y/O MUCOSA BUCAL, 5.1 CM A 7.5 CM"
12054,"SUTURA DE HERIDAS POR PLANOS DE CARA, OIDOS, PARPADOS, NARIZ, LABIOS Y/O MUCOSA BUCAL, 7.6 CM A 12.5 CM"
